,index,_id,rt,stimulus,response,response_correct,stimURL,chunk_id,rep,block_number,composite_duration,chunk_duration,participant_condition,compatible_trial,validity,talls_name,wides_name,part_type,part_a,part_b,compatible_condition,trial_type,trial_index,time_elapsed,internal_node_id,datatype,experimentName,iterationName,workerID,gameID,compatibility,composite_id,trial_bin,flagRT
1100,1337,6168987520153c3569fefff4,1401.199999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,3,1,100,100,A,False,invalid,talls_102_126,wides_024_011,tall,tall_122,tall_118,B,tower-zipping,115,862872,0.0-115.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_102_126.png,10.0,False
1101,1339,6168987720153c3569fefff6,913.8999999761581,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,3,1,100,100,A,False,invalid,talls_122_127,wides_025_023,wide,wide_024,wide_010,B,tower-zipping,116,865327,0.0-116.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_122_127.png,10.0,False
1102,1340,6168987a20153c3569fefff7,730.6000000238419,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,3,1,100,100,A,False,valid,talls_122_127,wides_025_023,wide,wide_025,wide_023,B,tower-zipping,117,867607,0.0-117.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_122_127.png,10.0,False
1103,1342,6168987c20153c3569fefff9,975.5,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,3,1,100,100,A,True,valid,talls_102_126,wides_024_011,wide,wide_024,wide_011,A,tower-zipping,118,870063,0.0-118.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_102_126.png,10.0,False
1104,1350,616898a020153c3569ff0005,2447.0,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,invalid,talls_100_118,wides_013_010,wide,wide_024,wide_023,none,tower-zipping,121,905636,0.0-121.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,10.0,False
1105,1352,616898a420153c3569ff0007,2217.800000011921,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,invalid,talls_122_127,wides_025_023,wide,wide_013,wide_010,B,tower-zipping,122,910308,0.0-122.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_122_127.png,10.0,False
1106,1354,616898a920153c3569ff0009,1967.699999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,invalid,talls_100_118,wides_013_010,tall,tall_102,tall_127,none,tower-zipping,123,914733,0.0-123.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,10.0,False
1107,1356,616898ad20153c3569ff000b,1954.8999999761581,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,True,invalid,talls_102_126,wides_024_011,wide,wide_013,wide_010,A,tower-zipping,124,919169,0.0-124.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_102_126.png,10.0,False
1108,1359,616898b220153c3569ff000e,2141.699999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,valid,talls_122_127,wides_025_023,wide,wide_025,wide_023,B,tower-zipping,125,923845,0.0-125.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_122_127.png,10.0,False
1109,1360,616898b620153c3569ff000f,1685.199999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,valid,talls_100_118,wides_013_010,wide,wide_013,wide_010,none,tower-zipping,126,928085,0.0-126.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,10.0,False
1110,1363,616898bc20153c3569ff0012,2987.300000011921,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,True,valid,talls_122_127,wides_025_023,tall,tall_122,tall_127,A,tower-zipping,127,933599,0.0-127.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_122_127.png,11.0,False
1111,1365,616898c020153c3569ff0014,1564.2000000476837,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,True,invalid,talls_122_127,wides_025_023,tall,tall_100,tall_118,A,tower-zipping,128,937590,0.0-128.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_122_127.png,11.0,False
1112,1367,616898c420153c3569ff0016,1596.5,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,valid,talls_102_126,wides_024_011,tall,tall_102,tall_126,B,tower-zipping,129,941756,0.0-129.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_102_126.png,11.0,False
1113,1369,616898c820153c3569ff0018,1682.199999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,True,valid,talls_102_126,wides_024_011,wide,wide_024,wide_011,A,tower-zipping,130,946052,0.0-130.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_102_126.png,11.0,False
1114,1371,616898cc20153c3569ff001a,1702.199999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,invalid,talls_102_126,wides_024_011,tall,tall_100,tall_118,B,tower-zipping,131,950272,0.0-131.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_102_126.png,11.0,False
1115,1374,616898d120153c3569ff001d,1913.199999988079,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,0,2,1000,1000,A,False,valid,talls_100_118,wides_013_010,tall,tall_100,tall_118,none,tower-zipping,132,954676,0.0-132.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,11.0,False
1116,1376,616898d520153c3569ff001f,1736.9000000357628,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,valid,talls_122_127,wides_025_023,wide,wide_025,wide_023,B,tower-zipping,133,959004,0.0-133.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_122_127.png,11.0,False
1117,1378,616898d920153c3569ff0021,1979.2000000476837,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,True,valid,talls_122_127,wides_025_023,tall,tall_122,tall_127,A,tower-zipping,134,963550,0.0-134.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_122_127.png,11.0,False
1118,1381,616898de20153c3569ff0024,2160.5,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,True,valid,talls_102_126,wides_024_011,wide,wide_024,wide_011,A,tower-zipping,135,968188,0.0-135.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_102_126.png,11.0,False
1119,1383,616898e220153c3569ff0026,1748.5999999642372,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,True,invalid,talls_102_126,wides_024_011,wide,wide_010,wide_013,A,tower-zipping,136,972499,0.0-136.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_102_126.png,11.0,False
1120,1385,616898e720153c3569ff0028,1907.5999999642372,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,invalid,talls_100_118,wides_013_010,wide,wide_025,wide_011,none,tower-zipping,137,976894,0.0-137.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,11.0,False
1121,1388,616898eb20153c3569ff002b,1747.2999999523163,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,invalid,talls_102_126,wides_024_011,tall,tall_118,tall_100,B,tower-zipping,138,981218,0.0-138.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_102_126.png,12.0,False
1122,1390,616898ef20153c3569ff002d,1739.4000000357628,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_102_126.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,valid,talls_102_126,wides_024_011,tall,tall_102,tall_126,B,tower-zipping,139,985541,0.0-139.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_102_126.png,12.0,False
1123,1392,616898f420153c3569ff002f,1743.5999999642372,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,True,invalid,talls_122_127,wides_025_023,tall,tall_118,tall_100,A,tower-zipping,140,989780,0.0-140.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,compatible,talls_122_127.png,12.0,False
1124,1394,616898f820153c3569ff0031,1914.9000000357628,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_122_127.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,invalid,talls_122_127,wides_025_023,wide,wide_010,wide_013,B,tower-zipping,141,994192,0.0-141.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,incompatible,talls_122_127.png,12.0,False
1125,1396,616898fc20153c3569ff0033,1743.3999999761581,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,valid,talls_100_118,wides_013_010,wide,wide_013,wide_010,none,tower-zipping,142,998504,0.0-142.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,12.0,False
1126,1398,6168990120153c3569ff0035,1748.7999999523163,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,z,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,invalid,talls_100_118,wides_013_010,tall,tall_122,tall_126,none,tower-zipping,143,1002689,0.0-143.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,12.0,False
1127,1401,6168990520153c3569ff0038,2173.300000011921,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,m,1,https://tower-4-block-unique-silhouettes-composite-silhouette-png.s3.amazonaws.com/tower_4_block_unique_silhouette_composites_silhouette_talls_100_118.png,wides_025_023,1,2,1000,1000,A,False,valid,talls_100_118,wides_013_010,tall,tall_100,tall_118,none,tower-zipping,144,1007446,0.0-144.0,trial_end,block_construction_zipping,pilot_0,615375a2fd9b41728babd98a,1800-045c1297-53e9-4de1-8923-ad408830be53,novel,talls_100_118.png,12.0,False
